,index,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,lot1_surface_carrez,lot2_surface_carrez,lot3_surface_carrez,lot4_surface_carrez,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude,année,mois,duplicated
759059,2302712,2018-996788,2018-01-19,Vente,920000.0,1.0,,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,94.48,,,,,1,2.0,Appartement,94.0,4.0,,,,2.365803,48.866619,2018,1,False
759060,2302714,2018-996790,2018-01-30,Vente,210000.0,26.0,,RUE DE WATTIGNIES,9952,75012.0,75112,Paris 12e Arrondissement,75,27.84,,,,,1,2.0,Appartement,37.0,2.0,,,,2.3947580000000004,48.83607,2018,1,False
759061,2302715,2018-996791,2018-01-12,Vente,226000.0,10.0,,RUE GUENOT,4370,75011.0,75111,Paris 11e Arrondissement,75,26.35,,,,,1,2.0,Appartement,27.0,2.0,,,,2.3924939999999997,48.851243,2018,1,False
759062,2302717,2018-996792,2018-02-01,Vente,200000.0,15.0,,RUE CHARLES NICOLLE,1865,75012.0,75112,Paris 12e Arrondissement,75,,,,,,2,2.0,Appartement,54.0,3.0,,,,2.3860810000000003,48.844239,2018,2,False
759063,2302718,2018-996793,2018-02-06,Vente,545000.0,18.0,,RUE CROZATIER,2472,75012.0,75112,Paris 12e Arrondissement,75,67.03,,,,,2,2.0,Appartement,67.0,3.0,,,,2.38252,48.846331,2018,2,False
759064,2302719,2018-996794,2018-02-06,Vente,635050.0,17.0,,BD JULES FERRY,5081,75011.0,75111,Paris 11e Arrondissement,75,,66.06,,,,2,2.0,Appartement,60.0,2.0,,,,2.367464,48.867637,2018,2,False
759067,2302724,2018-996797,2018-02-01,Vente,205000.0,17.0,,RUE CLAUDE TILLIER,2086,75012.0,75112,Paris 12e Arrondissement,75,21.88,,,,,1,2.0,Appartement,22.0,1.0,,,,2.387962,48.848284,2018,2,False
759069,2302728,2018-996800,2018-02-02,Vente,200000.0,160.0,,RUE OBERKAMPF,6858,75011.0,75111,Paris 11e Arrondissement,75,52.3,,,,,2,2.0,Appartement,49.0,2.0,,,,2.382484,48.866695,2018,2,False
759071,2302732,2018-996803,2018-02-06,Vente,123480.0,14.0,,RUE DU COLONEL OUDOT,2213,75012.0,75112,Paris 12e Arrondissement,75,17.64,,,,,1,2.0,Appartement,18.0,1.0,,,,2.406971,48.836749,2018,2,False
759072,2302733,2018-996804,2018-01-26,Vente,240000.0,11.0,,RUE DES NANETTES,6666,75011.0,75111,Paris 11e Arrondissement,75,,,,,,2,2.0,Appartement,27.0,1.0,,,,2.383382,48.864461999999996,2018,1,False
759073,2302735,2018-996806,2018-01-15,Vente,361000.0,9.0,,RUE JULES VALLES,5107,75011.0,75111,Paris 11e Arrondissement,75,,37.96,,,,2,2.0,Appartement,38.0,2.0,,,,2.3843919999999996,48.85345,2018,1,False
759074,2302737,2018-996807,2018-02-08,Vente,607000.0,5.0,,RUE SIBUET,8968,75012.0,75112,Paris 12e Arrondissement,75,72.05,,,,,2,2.0,Appartement,71.0,3.0,,,,2.401911,48.841796,2018,2,False
759075,2302739,2018-996808,2018-01-17,Vente,155000.0,13.0,,CITE POPINCOURT,7624,75011.0,75111,Paris 11e Arrondissement,75,16.07,,,,,1,2.0,Appartement,16.0,1.0,,,,2.3754880000000003,48.862769,2018,1,False
759076,2302740,2018-996809,2018-02-06,Vente,450000.0,25.0,,AV DE LA REPUBLIQUE,8158,75011.0,75111,Paris 11e Arrondissement,75,45.5,,,,,1,2.0,Appartement,35.0,3.0,,,,2.371756,48.866017,2018,2,False
759077,2302741,2018-996810,2018-01-18,Vente,184000.0,60.0,,RUE DU RENDEZ VOUS,8137,75012.0,75112,Paris 12e Arrondissement,75,,,,,,2,2.0,Appartement,29.0,1.0,,,,2.40139,48.846918,2018,1,False
759078,2302744,2018-996812,2018-01-24,Vente,333000.0,7.0,,IMP FRANCHEMONT,3783,75011.0,75111,Paris 11e Arrondissement,75,,32.6,,,,2,2.0,Appartement,34.0,2.0,,,,2.3837990000000002,48.853619,2018,1,False
759079,2302745,2018-996813,2018-02-06,Vente,331666.66,80.0,,BD DE REUILLY,8174,75012.0,75112,Paris 12e Arrondissement,75,,61.0,,,,2,2.0,Appartement,64.0,3.0,,,,2.400008,48.839255,2018,2,False
759080,2302746,2018-996814,2018-02-05,Vente,250000.0,72.0,,RUE SEDAINE,8901,75011.0,75111,Paris 11e Arrondissement,75,24.89,,,,,1,2.0,Appartement,25.0,1.0,,,,2.377929,48.85821,2018,2,False
759081,2302747,2018-996815,2018-01-23,Vente,6000.0,175.0,,RUE DU FBG ST ANTOINE,3514,75011.0,75111,Paris 11e Arrondissement,75,,,,,,1,2.0,Appartement,8.0,1.0,,,,2.380837,48.850664,2018,1,False
759082,2302748,2018-996816,2018-01-24,Vente,240000.0,96.0,,AV PHILIPPE AUGUSTE,7380,75011.0,75111,Paris 11e Arrondissement,75,26.88,,,,,3,2.0,Appartement,26.0,1.0,,,,2.391554,48.855942999999996,2018,1,False
759083,2302751,2018-996818,2018-02-12,Vente,490000.0,40.0,,RUE TAINE,9153,75012.0,75112,Paris 12e Arrondissement,75,59.7,,,,,1,2.0,Appartement,65.0,3.0,,,,2.3942419999999998,48.839052,2018,2,False
759084,2302752,2018-996819,2018-01-31,Vente,740000.0,90.0,,AV DE LA REPUBLIQUE,8158,75011.0,75111,Paris 11e Arrondissement,75,,,,,,3,2.0,Appartement,85.0,3.0,,,,2.3805,48.863873999999996,2018,1,False
759085,2302754,2018-996821,2018-01-17,Vente,224000.0,99.0,,AV PARMENTIER,7067,75011.0,75111,Paris 11e Arrondissement,75,,21.48,,,,3,2.0,Appartement,27.0,1.0,,,,2.3733150000000003,48.866465999999996,2018,1,False
759087,2302761,2018-996826,2018-01-24,Vente,247000.0,24.0,,RUE MONTGALLET,6495,75012.0,75112,Paris 12e Arrondissement,75,30.15,,,,,2,2.0,Appartement,29.0,2.0,,,,2.387866,48.843385,2018,1,False
759089,2302763,2018-996828,2018-01-24,Vente,280000.0,10.0,,RUE CRESPIN DU GAST,2434,75011.0,75111,Paris 11e Arrondissement,75,,28.61,,,,2,2.0,Appartement,25.0,2.0,,,,2.381719,48.865629999999996,2018,1,False
759090,2302764,2018-996829,2018-01-26,Vente,79000.0,175.0,,RUE DU FBG ST ANTOINE,3514,75011.0,75111,Paris 11e Arrondissement,75,10.91,,,,,1,2.0,Appartement,17.0,1.0,,,,2.380837,48.850664,2018,1,False
759091,2302765,2018-996830,2018-02-06,Vente,248000.0,84.0,,RUE DE CHARENTON,1794,75012.0,75112,Paris 12e Arrondissement,75,24.81,,,,,1,2.0,Appartement,26.0,1.0,,,,2.375107,48.848397,2018,2,False
759092,2302770,2018-996834,2018-01-19,Vente,980000.0,44.0,,RUE SAINT BERNARD,8500,75011.0,75111,Paris 11e Arrondissement,75,82.3,,,,,1,2.0,Appartement,80.0,5.0,,,,2.380936,48.853439,2018,1,False
759093,2302773,2018-996836,2018-02-09,Vente,400000.0,9.0,,RUE DE LA GARE DE REUILLY,3955,75012.0,75112,Paris 12e Arrondissement,75,50.05,,,,,2,2.0,Appartement,50.0,2.0,,,,2.3948110000000002,48.84171,2018,2,False
759094,2302774,2018-996837,2018-01-25,Vente,145000.0,54.0,,RUE BASFROI,0701,75011.0,75111,Paris 11e Arrondissement,75,,,,,,1,2.0,Appartement,15.0,1.0,,,,2.378293,48.856689,2018,1,False
759095,2302775,2018-996838,2018-01-22,Vente,171000.0,30.0,,RUE POPINCOURT,7626,75011.0,75111,Paris 11e Arrondissement,75,16.0,,,,,1,2.0,Appartement,25.0,2.0,,,,2.3767490000000002,48.858659,2018,1,False
759096,2302776,2018-996839,2018-01-30,Vente,225000.0,7.0,,RUE VICTOR GELEZ,9759,75011.0,75111,Paris 11e Arrondissement,75,24.9,,,,,1,2.0,Appartement,23.0,1.0,,,,2.3832299999999997,48.864669,2018,1,False
759097,2302777,2018-996840,2018-02-12,Vente,275000.0,12.0,,PAS DU CHANTIER,1752,75012.0,75112,Paris 12e Arrondissement,75,29.48,,,,,2,2.0,Appartement,30.0,1.0,,,,2.373512,48.851254,2018,2,False
759098,2302778,2018-996841,2018-02-02,Vente,260000.0,315.0,,RUE DU FBG ST ANTOINE,3514,75011.0,75111,Paris 11e Arrondissement,75,34.15,,,,,2,2.0,Appartement,34.0,2.0,,,,2.393484,48.849092,2018,2,False
759099,2302780,2018-996843,2018-02-08,Vente,23000.0,63.0,,RUE TRAVERSIERE,9423,75012.0,75112,Paris 12e Arrondissement,75,8.2,,,,,1,2.0,Appartement,9.0,1.0,,,,2.374503,48.849108,2018,2,False
759100,2302781,2018-996844,2018-02-09,Vente,377000.0,10.0,,RUE DE LA FOLIE MERICOURT,3700,75011.0,75111,Paris 11e Arrondissement,75,,43.53,,,,2,2.0,Appartement,44.0,3.0,,,,2.374487,48.861906,2018,2,False
759101,2302783,2018-996846,2018-01-30,Vente,340000.0,19.0,,RUE CHANZY,1762,75011.0,75111,Paris 11e Arrondissement,75,37.16,,,,,1,2.0,Appartement,36.0,3.0,,,,2.3841099999999997,48.85272,2018,1,False
759102,2302784,2018-996847,2018-01-30,Vente,185000.0,273.0,,RUE DU FBG ST ANTOINE,3514,75011.0,75111,Paris 11e Arrondissement,75,17.56,,,,,1,2.0,Appartement,18.0,1.0,,,,2.3886529999999997,48.849755,2018,1,False
759103,2302785,2018-996848,2018-01-26,Vente,410000.0,91.0,,RUE DE LA ROQUETTE,8358,75011.0,75111,Paris 11e Arrondissement,75,45.45,,,,,1,2.0,Appartement,35.0,2.0,,,,2.378795,48.857507,2018,1,False
759104,2302786,2018-996849,2018-01-30,Vente,721000.0,51.0,B,AV DE LA REPUBLIQUE,8158,75011.0,75111,Paris 11e Arrondissement,75,69.34,,,,,2,2.0,Appartement,69.0,4.0,,,,2.377298,48.864990999999996,2018,1,False
759106,2302788,2018-996851,2018-02-02,Vente,402000.0,23.0,,RUE DE LA FOLIE MERICOURT,3700,75011.0,75111,Paris 11e Arrondissement,75,39.36,,,,,2,2.0,Appartement,24.0,1.0,,,,2.3732,48.862521,2018,2,False
759108,2302790,2018-996853,2018-02-08,Vente,307000.0,14.0,,RUE TAINE,9153,75012.0,75112,Paris 12e Arrondissement,75,43.64,,,,,1,2.0,Appartement,42.0,2.0,,,,2.392538,48.83775,2018,2,False
759110,2302796,2018-996857,2018-01-23,Vente,1010000.0,99.0,,AV DE LA REPUBLIQUE,8158,75011.0,75111,Paris 11e Arrondissement,75,,97.46,,,,2,2.0,Appartement,95.0,4.0,,,,2.383397,48.864272,2018,1,False
759111,2302797,2018-996858,2018-02-08,Vente,350000.0,6.0,,RUE PIHET,7486,75011.0,75111,Paris 11e Arrondissement,75,,33.04,,,,2,2.0,Appartement,36.0,2.0,,,,2.373768,48.863852,2018,2,False
759112,2302798,2018-996859,2018-01-26,Vente,116500.0,11.0,,RUE DU MOULIN JOLY,6601,75011.0,75111,Paris 11e Arrondissement,75,,15.17,,,,2,2.0,Appartement,15.0,1.0,,,,2.378645,48.868987,2018,1,False
759113,2302799,2018-996860,2018-02-02,Vente,460000.0,2.0,,RUE MORET,6553,75011.0,75111,Paris 11e Arrondissement,75,53.41,,,,,2,2.0,Appartement,50.0,2.0,,,,2.380316,48.866537,2018,2,False
759115,2302806,2018-996863,2018-02-08,Vente,316300.0,7.0,,VC D 12,X222,75012.0,75112,Paris 12e Arrondissement,75,,39.75,,,,2,2.0,Appartement,45.0,3.0,,,,2.408359,48.845729999999996,2018,2,False
759117,2302808,2018-996865,2018-01-26,Vente,20000.0,103.0,,RUE DE PICPUS,7402,75012.0,75112,Paris 12e Arrondissement,75,,,,,,1,2.0,Appartement,25.0,1.0,,,,2.4016610000000003,48.839033,2018,1,False
759118,2302811,2018-996867,2018-01-03,Vente,450000.0,39.0,,AV PARMENTIER,7067,75011.0,75111,Paris 11e Arrondissement,75,44.91,,,,,2,2.0,Appartement,45.0,2.0,,,,2.376303,48.862159999999996,2018,1,False
759119,2302812,2018-996868,2018-02-14,Vente,183500.0,14.0,,RUE DE LA FONTAINE AU ROI,3717,75011.0,75111,Paris 11e Arrondissement,75,17.48,,,,,1,2.0,Appartement,21.0,1.0,,,,2.370012,48.868288,2018,2,False
759120,2302813,2018-996869,2018-02-06,Vente,591500.0,6.0,,RUE LOUIS BRAILLE,5772,75012.0,75112,Paris 12e Arrondissement,75,65.67,,,,,1,2.0,Appartement,50.0,3.0,,,,2.401023,48.839584,2018,2,False
759121,2302814,2018-996870,2018-01-30,Vente,290000.0,28.0,,RUE KELLER,5144,75011.0,75111,Paris 11e Arrondissement,75,26.34,,,,,2,2.0,Appartement,25.0,1.0,,,,2.375917,48.855142,2018,1,False
759122,2302815,2018-996871,2018-01-24,Vente,190000.0,16.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,,,,2,2.0,Appartement,23.0,1.0,,,,2.382761,48.860096999999996,2018,1,False
759123,2302816,2018-996872,2018-01-25,Vente,225000.0,136.0,,RUE DU CHEMIN VERT,1966,75011.0,75111,Paris 11e Arrondissement,75,30.8,,,,,1,2.0,Appartement,29.0,2.0,,,,2.385664,48.862246,2018,1,False
759124,2302817,2018-996873,2018-02-12,Vente,410000.0,68.0,,AV DAUMESNIL,2584,75012.0,75112,Paris 12e Arrondissement,75,42.2,,,,,2,2.0,Appartement,40.0,3.0,,,,2.379953,48.844681,2018,2,False
759125,2302818,2018-996874,2018-02-08,Vente,174300.0,94.0,,RUE AMELOT,0272,75011.0,75111,Paris 11e Arrondissement,75,17.71,,,,,1,2.0,Appartement,17.0,1.0,,,,2.368391,48.861765999999996,2018,2,False
759126,2302819,2018-996875,2018-02-14,Vente,540000.0,96.0,,RUE DE LA FONTAINE AU ROI,3717,75011.0,75111,Paris 11e Arrondissement,75,,65.67,,,,2,2.0,Appartement,67.0,3.0,,,,2.378156,48.869203999999996,2018,2,False
759127,2302823,2018-996877,2018-02-13,Vente,1330000.0,47.0,,RUE DE POMMARD,7585,75012.0,75112,Paris 12e Arrondissement,75,108.79,,,,,1,2.0,Appartement,110.0,4.0,,,,2.38293,48.836696,2018,2,False
759128,2302825,2018-996879,2018-02-09,Vente,295000.0,62.0,B,RUE JEAN PIERRE TIMBAUD,4939,75011.0,75111,Paris 11e Arrondissement,75,,27.47,,,,2,2.0,Appartement,28.0,2.0,,,,2.374211,48.866726,2018,2,False
759129,2302826,2018-996880,2018-02-14,Vente,152000.0,18.0,,RUE DE LA FORGE ROYALE,3737,75011.0,75111,Paris 11e Arrondissement,75,17.69,,,,,1,2.0,Appartement,16.0,1.0,,,,2.3808830000000003,48.851623,2018,2,False
759130,2302827,2018-996881,2018-02-01,Vente,6000.0,82.0,,AV PARMENTIER,7067,75011.0,75111,Paris 11e Arrondissement,75,,,,,,1,2.0,Appartement,103.0,5.0,,,,2.375514,48.864664000000005,2018,2,False
759131,2302828,2018-996882,2018-02-01,Vente,290000.0,149.0,,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,33.14,,,,,2,2.0,Appartement,33.0,2.0,,,,2.3844369999999997,48.855533,2018,2,False
759132,2302829,2018-996883,2018-01-26,Vente,95000.0,94.0,,AV DAUMESNIL,2584,75012.0,75112,Paris 12e Arrondissement,75,8.4,,,,,1,2.0,Appartement,9.0,1.0,,,,2.3830150000000003,48.843325,2018,1,False
759133,2302830,2018-996884,2018-02-07,Vente,220000.0,7.0,,IMP TOURNEUX,9384,75012.0,75112,Paris 12e Arrondissement,75,,27.89,,,,2,2.0,Appartement,27.0,2.0,,,,2.39866,48.837128,2018,2,False
759134,2302831,2018-996885,2018-02-13,Vente,486000.0,28.0,,RUE DE WATTIGNIES,9952,75012.0,75112,Paris 12e Arrondissement,75,,61.47,,,,4,2.0,Appartement,71.0,3.0,,,,2.394972,48.835843,2018,2,False
759135,2302833,2018-996887,2018-01-30,Vente,175000.0,7.0,,RUE CROZATIER,2472,75012.0,75112,Paris 12e Arrondissement,75,20.02,,,,,1,2.0,Appartement,20.0,1.0,,,,2.382348,48.845383,2018,1,False
759136,2302834,2018-996888,2018-01-26,Vente,70000.0,15.0,,RUE DE MONTREUIL,6530,75011.0,75111,Paris 11e Arrondissement,75,10.35,,,,,1,2.0,Appartement,10.0,1.0,,,,2.384712,48.850619,2018,1,False
759137,2302835,2018-996889,2018-01-23,Vente,129650.0,15.0,,RUE DES BLUETS,1026,75011.0,75111,Paris 11e Arrondissement,75,13.09,,,,,1,2.0,Appartement,12.0,1.0,,,,2.382473,48.864793,2018,1,False
759138,2302836,2018-996890,2018-02-12,Vente,910000.0,51.0,,RUE DE LYON,5866,75012.0,75112,Paris 12e Arrondissement,75,,99.16,,,,2,2.0,Appartement,110.0,4.0,,,,2.370356,48.849712,2018,2,False
759139,2302837,2018-996891,2018-02-14,Vente,520000.0,5.0,,RUE GOSSEC,4235,75012.0,75112,Paris 12e Arrondissement,75,,62.1,,,,2,2.0,Appartement,63.0,3.0,,,,2.400115,48.838553999999995,2018,2,False
759140,2302838,2018-996892,2018-02-05,Vente,230000.0,146.0,,RUE DE PICPUS,7402,75012.0,75112,Paris 12e Arrondissement,75,,27.77,,,,2,2.0,Appartement,27.0,1.0,,,,2.402507,48.835206,2018,2,False
759141,2302839,2018-996893,2018-02-13,Vente,185000.0,41.0,,RUE DE LA ROQUETTE,8358,75011.0,75111,Paris 11e Arrondissement,75,21.26,,,,,1,2.0,Appartement,22.0,2.0,,,,2.373647,48.855536,2018,2,False
759142,2302842,2018-996895,2018-01-30,Vente,700900.0,127.0,B,RUE DU CHEMIN VERT,1966,75011.0,75111,Paris 11e Arrondissement,75,,65.96,,,,2,2.0,Appartement,65.0,3.0,,,,2.384143,48.862679,2018,1,False
759143,2302845,2018-996898,2018-01-30,Vente,305000.0,84.0,,RUE DU FAUBOURG DU TEMPLE,3508,75011.0,75111,Paris 11e Arrondissement,75,,33.32,,,,2,2.0,Appartement,36.0,2.0,,,,2.373559,48.870458,2018,1,False
759144,2302846,2018-996899,2018-01-31,Vente,662132.0,116.0,,AV DU GAL MICHEL BIZOT,4075,75012.0,75112,Paris 12e Arrondissement,75,77.53,,,,,2,2.0,Appartement,80.0,4.0,,,,2.404629,48.839608,2018,1,False
759145,2302847,2018-996900,2018-02-16,Vente,70000.0,4.0,,RUE D AUSTERLITZ,0588,75012.0,75112,Paris 12e Arrondissement,75,12.5,,,,,1,2.0,Appartement,13.0,1.0,,,,2.370241,48.846629,2018,2,False
759146,2302848,2018-996901,2018-02-09,Vente,280000.0,24.0,,RUE LEON FROT,5554,75011.0,75111,Paris 11e Arrondissement,75,,,,,,2,2.0,Appartement,31.0,1.0,,,,2.388241,48.854506,2018,2,False
759147,2302849,2018-996902,2018-02-08,Vente,318000.0,17.0,,RUE SAINT BERNARD,8500,75011.0,75111,Paris 11e Arrondissement,75,41.55,,,,,2,2.0,Appartement,49.0,3.0,,,,2.381224,48.851711,2018,2,False
759148,2302852,2018-996905,2018-02-14,Vente,660000.0,51.0,B,AV DE LA REPUBLIQUE,8158,75011.0,75111,Paris 11e Arrondissement,75,,67.88,,,,2,2.0,Appartement,59.0,3.0,,,,2.377298,48.864990999999996,2018,2,False
759149,2302853,2018-996906,2018-02-07,Vente,781488.0,52.0,B,BD RICHARD LENOIR,8208,75011.0,75111,Paris 11e Arrondissement,75,74.77,,,,,2,2.0,Appartement,72.0,4.0,,,,2.3724689999999997,48.859087,2018,2,False
759150,2302879,2018-996909,2018-02-13,Vente,545000.0,120.0,,AV DAUMESNIL,2584,75012.0,75112,Paris 12e Arrondissement,75,74.04,,,,,2,2.0,Appartement,72.0,4.0,,,,2.385669,48.841869,2018,2,False
759151,2302880,2018-996910,2018-01-23,Vente,471154.0,31.0,,BD DE MENILMONTANT,6267,75011.0,75111,Paris 11e Arrondissement,75,,,,,,2,2.0,Appartement,56.0,3.0,,,,2.387947,48.860344,2018,1,False
759152,2302881,2018-996911,2018-01-25,Vente,494740.0,19.0,,RUE SEDAINE,8901,75011.0,75111,Paris 11e Arrondissement,75,47.26,,,,,2,2.0,Appartement,49.0,2.0,,,,2.3728,48.856524,2018,1,False
759154,2302885,2018-996914,2018-01-26,Vente,412000.0,3.0,,PAS DU CHAROLAIS,1884,75012.0,75112,Paris 12e Arrondissement,75,46.07,,,,,1,2.0,Appartement,44.0,3.0,,,,2.38685,48.840668,2018,1,False
759155,2302886,2018-996915,2018-02-01,Vente,402000.0,48.0,,RUE DU FAUBOURG DU TEMPLE,3508,75011.0,75111,Paris 11e Arrondissement,75,49.79,,,,,2,2.0,Appartement,48.0,3.0,,,,2.369951,48.8691,2018,2,False
759156,2302887,2018-996916,2018-02-02,Vente,415650.0,25.0,,RUE DU CHEMIN VERT,1966,75011.0,75111,Paris 11e Arrondissement,75,41.76,,,,,1,2.0,Appartement,42.0,2.0,,,,2.3725509999999996,48.858889000000005,2018,2,False
759157,2302888,2018-996917,2018-01-24,Vente,105000.0,246.0,,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,11.12,,,,,1,2.0,Appartement,10.0,1.0,,,,2.3905849999999997,48.851143,2018,1,False
759158,2302889,2018-996918,2018-02-09,Vente,620300.0,45.0,,RUE DES BOULETS,1170,75011.0,75111,Paris 11e Arrondissement,75,65.93,,,,,2,2.0,Appartement,65.0,3.0,,,,2.3884380000000003,48.852036,2018,2,False
759159,2302890,2018-996919,2018-02-06,Vente,280120.0,54.0,,RUE SEDAINE,8901,75011.0,75111,Paris 11e Arrondissement,75,28.71,,,,,1,2.0,Appartement,25.0,2.0,,,,2.376291,48.8574,2018,2,False
759160,2302891,2018-996920,2018-02-08,Vente,905300.0,41.0,,AV DE SAINT MANDE,8682,75012.0,75112,Paris 12e Arrondissement,75,86.03,,,,,1,2.0,Appartement,95.0,4.0,,,,2.401328,48.845335,2018,2,False
759161,2302892,2018-996921,2018-02-16,Vente,833000.0,90.0,,AV PARMENTIER,7067,75011.0,75111,Paris 11e Arrondissement,75,92.25,,,,,2,2.0,Appartement,93.0,4.0,,,,2.374398,48.865739000000005,2018,2,False
759163,2302894,2018-996923,2018-02-02,Vente,312300.0,111.0,,BD DE CHARONNE,1887,75011.0,75111,Paris 11e Arrondissement,75,25.38,,,,,1,2.0,Appartement,29.0,2.0,,,,2.394257,48.856207,2018,2,False
759164,2302895,2018-996924,2018-02-09,Vente,143000.0,126.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,22.21,,,,,1,2.0,Appartement,20.0,1.0,,,,2.376312,48.867892,2018,2,False
759165,2302898,2018-996927,2018-02-14,Vente,195000.0,6.0,,RUE DU MARCHE POPINCOURT,6029,75011.0,75111,Paris 11e Arrondissement,75,,21.34,,,,2,2.0,Appartement,21.0,1.0,,,,2.3730830000000003,48.863914,2018,2,False
759166,2302900,2018-996929,2018-01-31,Vente,182000.0,6.0,,RUE DU MARCHE POPINCOURT,6029,75011.0,75111,Paris 11e Arrondissement,75,,21.15,,,,2,2.0,Appartement,18.0,0.0,,,,2.3730830000000003,48.863914,2018,1,False
759167,2302901,2018-996930,2018-02-08,Vente,250000.0,24.0,,RUE CORIOLIS,2336,75012.0,75112,Paris 12e Arrondissement,75,38.07,,,,,2,2.0,Appartement,32.0,1.0,,,,2.391584,48.836232,2018,2,False
759168,2302902,2018-996931,2018-02-05,Vente,319000.0,10.0,,RUE DE MADAGASCAR,5884,75012.0,75112,Paris 12e Arrondissement,75,36.15,,,,,2,2.0,Appartement,35.0,2.0,,,,2.397753,48.835113,2018,2,False
759170,2302904,2018-996933,2018-01-30,Vente,647100.0,17.0,,BD DE PICPUS,7401,75012.0,75112,Paris 12e Arrondissement,75,64.44,,,,,2,2.0,Appartement,31.0,2.0,,,,2.400204,48.842068,2018,1,False
759171,2302905,2018-996934,2018-01-22,Vente,660000.0,4.0,,RUE DES TAILLANDIERS,9149,75011.0,75111,Paris 11e Arrondissement,75,41.42,,,,,1,2.0,Appartement,48.0,3.0,,,,2.375668,48.853849,2018,1,False
759172,2302906,2018-996935,2018-01-30,Vente,140000.0,43.0,,RUE PETION,7312,75011.0,75111,Paris 11e Arrondissement,75,17.62,,,,,2,2.0,Appartement,17.0,1.0,,,,2.379843,48.860362,2018,1,False
759173,2302907,2018-996936,2018-02-08,Vente,140000.0,41.0,,RUE DE L ORILLON,6932,75011.0,75111,Paris 11e Arrondissement,75,16.45,,,,,1,2.0,Appartement,18.0,1.0,,,,2.37696,48.870566,2018,2,False
759174,2302908,2018-996937,2018-01-29,Vente,260000.0,134.0,,RUE DU CHEMIN VERT,1966,75011.0,75111,Paris 11e Arrondissement,75,,,,,,1,2.0,Appartement,27.0,1.0,,,,2.385447,48.862212,2018,1,False
759175,2302909,2018-996938,2018-02-08,Vente,133000.0,6.0,,RUE ALEXANDRE DUMAS,0155,75011.0,75111,Paris 11e Arrondissement,75,13.35,,,,,2,2.0,Appartement,15.0,1.0,,,,2.389493,48.852793,2018,2,False
759176,2302913,2018-996940,2018-02-15,Vente,530294.0,129.0,B,RUE DU CHEMIN VERT,1966,75011.0,75111,Paris 11e Arrondissement,75,49.52,,,,,2,2.0,Appartement,51.0,2.0,,,,2.384143,48.862679,2018,2,False
759177,2302915,2018-996942,2018-02-15,Vente,670500.0,13.0,,RUE DES TAILLANDIERS,9149,75011.0,75111,Paris 11e Arrondissement,75,55.13,,,,,2,2.0,Appartement,54.0,2.0,,,,2.375007,48.854116,2018,2,False
759178,2302917,2018-996943,2018-02-16,Vente,350000.0,9.0,,RUE CAMILLE DESMOULINS,1459,75011.0,75111,Paris 11e Arrondissement,75,,,,,,2,2.0,Appartement,36.0,2.0,,,,2.380968,48.859072,2018,2,False
759179,2302920,2018-996944,2018-02-12,Vente,88000.0,58.0,,RUE AMELOT,0272,75011.0,75111,Paris 11e Arrondissement,75,,,,,,1,2.0,Appartement,9.0,1.0,,,,2.368395,48.85971,2018,2,False
759180,2302921,2018-996945,2018-01-22,Vente,225000.0,60.0,,BD DE PICPUS,7401,75012.0,75112,Paris 12e Arrondissement,75,18.53,,,,,1,2.0,Appartement,22.0,1.0,,,,2.402843,48.844572,2018,1,False
759181,2302922,2018-996946,2018-02-09,Vente,229000.0,26.0,,RUE DU RENDEZ VOUS,8137,75012.0,75112,Paris 12e Arrondissement,75,,,,,,3,2.0,Appartement,28.0,2.0,,,,2.404163,48.845657,2018,2,False
759182,2302923,2018-996947,2018-01-29,Vente,376500.0,62.0,,RUE DE BERCY,0881,75012.0,75112,Paris 12e Arrondissement,75,28.31,,,,,2,2.0,Appartement,27.0,1.0,,,,2.383048,48.837745,2018,1,False
759183,2302924,2018-996948,2018-02-09,Vente,441000.0,94.0,,BD DE PICPUS,7401,75012.0,75112,Paris 12e Arrondissement,75,49.94,,,,,3,2.0,Appartement,50.0,3.0,,,,2.400547,48.84664,2018,2,False
759185,2302926,2018-996950,2018-01-23,Vente,200000.0,106.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,26.11,,,,,1,2.0,Appartement,15.0,2.0,,,,2.3769669999999996,48.866381,2018,1,False
759186,2302927,2018-996951,2018-02-07,Vente,94000.0,106.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,11.41,,,,,1,2.0,Appartement,11.0,1.0,,,,2.3769669999999996,48.866381,2018,2,False
